ID,normSASA
1I2T,8.400635593220338
1I36,5.666235703630035
1I36,5.666235703630035
1I4W,5.61421568627451
1I5N,5.806892261756656
1I5N,5.806892261756656
1I5N,5.806892261756656
1I5N,5.806892261756656
1I5P,4.661887622475505
1I6Z,5.007929315813321
1I7F,8.560299833425875
1I8O,6.716611661166116
1IC2,9.153451043338684
1IC2,9.153451043338684
1IC2,9.153451043338684
1IC2,9.153451043338684
1ICH,4.196671289875174
1IDY,5.00249187432286
1IFP,13.015644171779142
1IFY,4.81609947643979
1IG6,4.328151027207107
1IHG,6.320703125
1IIE,3.628797638217928
1IIE,3.628797638217928
1IIE,3.628797638217928
1IIO,4.0804817275747505
1IJ5,6.568527918781726
1IJX,6.498914541695382
1IJX,6.498914541695382
1IJX,6.498914541695382
1IJX,6.498914541695382
1IJX,6.498914541695382
1IJX,6.498914541695382
1IJY,6.666026289180991
1IJY,6.666026289180991
1IK9,7.275028473804101
1IK9,7.275028473804101
1IK9,7.275028473804101
1IKN,6.185714285714286
1IKN,6.185714285714286
1IKN,6.185714285714286
1ILE,5.263865671641791
1ILK,10.060372771474878
1IN4,6.322217555648887
1IO1,7.193229166666667
1IOM,6.022564276048715
1IQ0,5.844468359879467
1IQ3,5.1866705471478465
1IQP,5.436967124849559
1IQP,5.436967124849559
1IQP,5.436967124849559
1IQP,5.436967124849559
1IQP,5.436967124849559
1IQP,5.436967124849559
1IQV,7.29081942336874
1IRQ,7.9399491094147585
1IRQ,7.9399491094147585
1IRX,5.893322360686574
1IRX,5.893322360686574
1IRZ,5.294907407407408
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1IS8,4.414028906955736
1ITH,5.753203971119134
1ITH,5.753203971119134
1ITK,4.6563715093672675
1ITK,4.6563715093672675
1ITY,5.034015345268542
1IUF,4.789883913764511
1IUQ,5.972383619180959
1IUR,5.732230311052283
1IUY,5.315077319587629
1IX9,5.404146191646192
1IX9,5.404146191646192
1IXC,6.478336339044184
1IXC,6.478336339044184
1IXM,6.729851345922056
1IXM,6.729851345922056
1IYN,5.288685295464957
1IYR,5.1373853211009175
1J09,5.671498962655601
1J0T,4.078085443037975
1J2M,4.466543891958256
1J30,5.8432076328941385
1J30,5.8432076328941385
1J5W,4.737013554875382
1J5W,4.737013554875382
1J5Y,7.854262416604892
1J77,6.3347745521927115
1J7N,5.8245788156797325
1J7N,5.8245788156797325
1J7Q,4.37143906020558
1J8U,5.659329388560158
1J97,5.857151496824916
1J97,5.857151496824916
1J9I,3.9553211009174314
1J9I,3.9553211009174314
1JA1,5.278429629629629
1JA1,5.278429629629629
1JAD,7.7231862378459235
1JAD,7.7231862378459235
1JBA,4.524398285525882
1JBG,9.149477351916376
1JCD,8.243726235741445
1JCD,8.243726235741445
1JCD,8.243726235741445
1JD5,7.253621621621622
1JD5,7.253621621621622
1JDH,5.6676273291925465
1JDH,5.6676273291925465
1JEI,5.099543899657925
1JEK,10.093478260869565
1JEK,10.093478260869565
1JEQ,6.0372715632638805
1JEQ,6.0372715632638805
1JFB,2.8806089743589745
1JFK,4.755248091603053
1JFZ,5.714094232331438
1JFZ,5.714094232331438
1JFZ,5.714094232331438
1JFZ,5.714094232331438
1JGS,9.047540983606558
1JH4,4.879933481152993
1JH4,4.879933481152993
1JHG,4.843580470162749
1JI7,6.513359336908825
1JI7,6.513359336908825
1JI7,6.513359336908825
1JIH,5.839764378008614
1JIH,5.839764378008614
1JIL,5.891961538461539
1JJO,5.409124950729208
1JJO,5.409124950729208
1JJO,5.409124950729208
1JJO,5.409124950729208
1JJO,5.409124950729208
1JJO,5.409124950729208
1JJR,4.645701357466064
1JJS,5.141228070175439
1JLI,4.059428257284222
1JM0,6.681167532986804
1JM0,6.681167532986804
1JM0,6.681167532986804
1JM0,6.681167532986804
1JM0,6.681167532986804
1JM0,6.681167532986804
1JMK,5.95690482914431
1JMK,5.95690482914431
1JMM,5.745823306978343
1JMU,4.292465577696058
1JMU,4.292465577696058
1JMU,4.292465577696058
1JMU,4.292465577696058
1JMU,4.292465577696058
1JMU,4.292465577696058
1JMU,4.292465577696058
1JMU,4.292465577696058
1JMU,4.292465577696058
1JMW,7.882399299474606
1JNI,7.940180180180181
1JNR,3.759585411471322
1JNR,3.759585411471322
1JNR,3.759585411471322
1JNR,3.759585411471322
1JOC,8.129202640934484
1JOC,8.129202640934484
1JOG,6.089921082299887
1JOG,6.089921082299887
1JOG,6.089921082299887
1JOG,6.089921082299887
1JOY,4.90382797731569
1JOY,4.90382797731569
1JQO,4.889781072467785
1JQO,4.889781072467785
1JR8,6.017396061269146
1JR8,6.017396061269146
1JS8,4.900873431792917
1JS8,4.900873431792917
1JUN,5.414285714285715
1JUN,5.414285714285715
1JVR,5.589668069191211
1JW2,4.79168026101142
1JWE,3.863399433427762
1JY2,6.897449908925318
1JY2,6.897449908925318
1JY2,6.897449908925318
1JY2,6.897449908925318
1JY2,6.897449908925318
1JY2,6.897449908925318
1K04,9.915286624203821
1K0M,6.794634146341464
1K0M,6.794634146341464
1K1B,6.530315420560748
1K1V,4.982724719101124
1K3E,7.892590949423248
1K3E,7.892590949423248
1K3K,4.136846728151077
1K3Y,5.631622064445658
1K3Y,5.631622064445658
1K5O,4.067628865979382
1K6K,7.48185053380783
1K6Y,5.928645833333333
1K6Y,5.928645833333333
1K6Y,5.928645833333333
1K6Y,5.928645833333333
1K8V,6.969065849923431
1K92,6.637392550143266
1K99,4.995299145299145
1KA8,6.192265080016413
1KA8,6.192265080016413
1KA8,6.192265080016413
1KA8,6.192265080016413
1KA8,6.192265080016413
1KA8,6.192265080016413
1KB0,4.441306013021831
1KBH,3.442347247428917
1KBH,3.442347247428917
1KBL,5.261522573030392
1KEA,6.703204047217538
1KFD,5.815851752623353
1KFT,4.372324723247233
1KGS,7.10625
1KHC,6.865027829313544
1KHV,5.698945744407303
1KHV,5.698945744407303
1KHY,6.845432098765432
1KHY,6.845432098765432
1KHY,6.845432098765432
1KHY,6.845432098765432
1KJS,4.458823529411764
1KL9,6.853430994602929
1KLP,5.057585139318886
1KLX,7.813896987366375
1KN5,4.181849511774843
1KN7,8.778072763028515
1KNC,4.995620437956204
1KNC,4.995620437956204
1KNC,4.995620437956204
1KNY,4.970821394460363
1KNY,4.970821394460363
1KO9,5.811568228105906
1KOA,6.040652654867257
1KOB,5.320992167101827
1KOB,5.320992167101827
1KOY,4.848946840521564
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KP8,5.573425124669992
1KQ3,5.585546038543898
1KQF,4.417558333333333
1KQF,4.417558333333333
1KQF,4.417558333333333
1KS8,4.629161747343566
1KS9,5.939347154830172
1KT1,7.423594749242679
1KTQ,4.948089540717869
1KU2,6.540850515463918
1KU2,6.540850515463918
1KU3,9.082608695652173
1KU9,7.239722675367047
1KU9,7.239722675367047
1KWF,4.375672913117547
1KXU,6.347987336047037
1KYQ,6.282362703681351
1KYQ,6.282362703681351
1KYQ,6.282362703681351
1L0O,5.848812664907651
1L0O,5.848812664907651
1L0O,5.848812664907651
1L2P,12.925910931174089
1L3P,7.635483870967742
1L6J,6.050455259026688
1L6N,4.669015635322616
1L8D,8.635314483554529
1L8D,8.635314483554529
1L8Q,6.810765191297825
1L8Y,5.073304782298358
1L9L,4.343454258675079
1LB3,7.268394160583942
1LBU,5.928534704370179
1LDD,6.633485099337748
1LDD,6.633485099337748
1LDD,6.633485099337748
1LDD,6.633485099337748
1LEA,3.9675723049956177
1LF6,4.352969276882728
1LF6,4.352969276882728
1LFB,8.6198127925117
1LFP,6.751376623376623
1LG4,4.172791747259832
1LGH,4.933187357197258
1LGH,4.933187357197258
1LGH,4.933187357197258
1LGH,4.933187357197258
1LGH,4.933187357197258
1LGH,4.933187357197258
1LGH,4.933187357197258
1LGH,4.933187357197258
1LJ2,6.84260910370718
1LJ2,6.84260910370718
1LJ2,6.84260910370718
1LJ2,6.84260910370718
1LJ8,4.851381358120321
1LJ9,6.652231759656653
1LJ9,6.652231759656653
1LKI,6.917814371257486
1LNQ,6.440406013257576
1LNQ,6.440406013257576
1LNQ,6.440406013257576
1LNQ,6.440406013257576
1LNQ,6.440406013257576
1LNQ,6.440406013257576
1LNQ,6.440406013257576
1LNQ,6.440406013257576
1LQ7,4.693333333333333
1LQC,8.971724137931034
1LR1,4.425535331905781
1LR1,4.425535331905781
1LRV,6.8510863804981454
1LRZ,6.1165408994868695
1LS1,2.960167069685645
1LS4,3.826115431846091
1LSH,5.7467112242732865
1LSH,5.7467112242732865
1LTS,4.912077617932419
1LTS,4.912077617932419
1LTS,4.912077617932419
1LTS,4.912077617932419
1LTS,4.912077617932419
1LTS,4.912077617932419
1LTS,4.912077617932419
1LV7,7.218077922077922
1LVA,6.882756964457252
1LVF,7.782801418439717
1LVF,7.782801418439717
1LWB,3.715803964757709
1LWM,5.564717348927876
1LX8,5.471161825726141
1M0K,6.475658536585366
1M0U,5.822628398791541
1M0U,5.822628398791541
1M0W,5.069894846163833
1M0W,5.069894846163833
1M15,5.146980802792322
1M1J,5.834311596450953
1M1J,5.834311596450953
1M1J,5.834311596450953
1M1J,5.834311596450953
1M1J,5.834311596450953
1M1J,5.834311596450953
1M1J,5.834311596450953
1M1J,5.834311596450953
1M1J,5.834311596450953
1M1J,5.834311596450953
1M1Q,7.34777376654633
1M48,6.652467656923815
1M48,6.652467656923815
1M4U,8.829446876243534
1M4U,8.829446876243534
1M5I,8.970894677236693
1M5Y,7.676875944267249
1M5Y,7.676875944267249
1M5Y,7.676875944267249
1M5Y,7.676875944267249
1M62,4.808181818181818
1M6N,5.912397079384807
1M6Y,6.008449197860963
1M6Y,6.008449197860963
1M70,5.806448311156602
1M70,5.806448311156602
1M70,5.806448311156602
1M70,5.806448311156602
1M7K,4.485629188384214
1M7L,4.5367741935483865
1M7L,4.5367741935483865
1M7L,4.5367741935483865
1M8O,6.422571942446043
1M8O,6.422571942446043
1M93,5.6184262554369315
1M93,5.6184262554369315
1M93,5.6184262554369315
1MC2,7.322787385554426
1MGT,6.195548961424333
1MIJ,7.127341137123746
1MIO,4.093424585762001
1MIO,4.093424585762001
1MIO,4.093424585762001
1MIO,4.093424585762001
1MIX,7.635535714285715
1MKM,5.949710546186761
1MKM,5.949710546186761
1MN8,5.946423969072165
1MN8,5.946423969072165
1MN8,5.946423969072165
1MN8,5.946423969072165
1MNT,6.4435150375939845
1MNT,6.4435150375939845
1MOF,9.762524654832347
1MP1,4.363167366526694
1MPG,5.657876867360796
1MPG,5.657876867360796
1MPX,4.303525904605263
1MPX,4.303525904605263
1MPX,4.303525904605263
1MPX,4.303525904605263
