ID,percentPhobic,percentPhilic
1E69,0.37577639751552794,0.6242236024844721
1E69,0.37577639751552794,0.6242236024844721
1E69,0.37577639751552794,0.6242236024844721
1E69,0.37577639751552794,0.6242236024844721
1E6U,0.3925233644859813,0.6074766355140186
1E7L,0.3184713375796178,0.6815286624203821
1E7L,0.3184713375796178,0.6815286624203821
1E8C,0.42369477911646586,0.5763052208835341
1E8C,0.42369477911646586,0.5763052208835341
1E8P,0.21739130434782608,0.782608695652174
1E8Y,0.37888198757763975,0.6211180124223602
1E9G,0.3321678321678322,0.6678321678321678
1E9G,0.3321678321678322,0.6678321678321678
1E9R,0.36384439359267734,0.6361556064073226
1E9R,0.36384439359267734,0.6361556064073226
1E9R,0.36384439359267734,0.6361556064073226
1E9R,0.36384439359267734,0.6361556064073226
1E9R,0.36384439359267734,0.6361556064073226
1E9R,0.36384439359267734,0.6361556064073226
1EAR,0.3333333333333333,0.6666666666666666
1EB6,0.327683615819209,0.672316384180791
1EBF,0.4022346368715084,0.5977653631284916
1EBF,0.4022346368715084,0.5977653631284916
1ECF,0.4027777777777778,0.5972222222222222
1ECF,0.4027777777777778,0.5972222222222222
1ECS,0.4126984126984127,0.5873015873015873
1ECS,0.4126984126984127,0.5873015873015873
1EDZ,0.38125,0.61875
1EE8,0.37593984962406013,0.6240601503759399
1EE8,0.37593984962406013,0.6240601503759399
1EEJ,0.39351851851851855,0.6064814814814815
1EEJ,0.39351851851851855,0.6064814814814815
1EEX,0.3971119133574007,0.6028880866425993
1EEX,0.38839285714285715,0.6116071428571429
1EEX,0.38839285714285715,0.6116071428571429
1EEX,0.3988439306358382,0.6011560693641619
1EEX,0.3971119133574007,0.6028880866425993
1EEX,0.3988439306358382,0.6011560693641619
1EF7,0.30578512396694213,0.6942148760330579
1EF7,0.30578512396694213,0.6942148760330579
1EFD,0.42857142857142855,0.5714285714285714
1EG2,0.36363636363636365,0.6363636363636364
1EGP,0.3111111111111111,0.6888888888888889
1EGP,0.32,0.68
1EH6,0.40096618357487923,0.5990338164251208
1EHY,0.38095238095238093,0.6190476190476191
1EHY,0.38095238095238093,0.6190476190476191
1EHY,0.38095238095238093,0.6190476190476191
1EHY,0.38095238095238093,0.6190476190476191
1EI5,0.38269230769230766,0.6173076923076923
1EI9,0.3906810035842294,0.6093189964157706
1EIK,0.37662337662337664,0.6233766233766234
1EIW,0.3963963963963964,0.6036036036036037
1EJ2,0.3867403314917127,0.6132596685082873
1EJ6,0.3809154383242824,0.6190845616757176
1EJ6,0.36627450980392157,0.6337254901960784
1EJ6,0.36627450980392157,0.6337254901960784
1EJ6,0.3803827751196172,0.6196172248803827
1EJ6,0.3803827751196172,0.6196172248803827
1EJD,0.4295942720763723,0.5704057279236276
1EJD,0.4295942720763723,0.5704057279236276
1EKE,0.3739130434782609,0.6260869565217392
1EKE,0.3739130434782609,0.6260869565217392
1EKJ,0.3936651583710407,0.6063348416289592
1EKJ,0.3936651583710407,0.6063348416289592
1EKJ,0.3936651583710407,0.6063348416289592
1EKJ,0.3936651583710407,0.6063348416289592
1EKJ,0.3936651583710407,0.6063348416289592
1EKJ,0.3936651583710407,0.6063348416289592
1EKJ,0.3936651583710407,0.6063348416289592
1EKJ,0.3936651583710407,0.6063348416289592
1EKQ,0.4632352941176471,0.5367647058823529
1EKQ,0.4632352941176471,0.5367647058823529
1EL6,0.3515981735159817,0.6484018264840182
1EL6,0.3515981735159817,0.6484018264840182
1EL6,0.3515981735159817,0.6484018264840182
1ELU,0.4128205128205128,0.5871794871794872
1ELU,0.4128205128205128,0.5871794871794872
1EM2,0.35807860262008734,0.6419213973799127
1EMS,0.3840909090909091,0.615909090909091
1EMS,0.3840909090909091,0.615909090909091
1EMW,0.3068181818181818,0.6931818181818182
1EOK,0.3482758620689655,0.6517241379310345
1EPW,0.3511627906976744,0.6488372093023256
1EQ2,0.3741935483870968,0.6258064516129033
1EQ2,0.3741935483870968,0.6258064516129033
1EQ2,0.3741935483870968,0.6258064516129033
1EQ2,0.3741935483870968,0.6258064516129033
1EQ2,0.3741935483870968,0.6258064516129033
1EQ2,0.3741935483870968,0.6258064516129033
1EQ2,0.3741935483870968,0.6258064516129033
1EQ2,0.3741935483870968,0.6258064516129033
1EQ2,0.3741935483870968,0.6258064516129033
1EQ2,0.3741935483870968,0.6258064516129033
1EQK,0.38235294117647056,0.6176470588235294
1ES5,0.3702290076335878,0.6297709923664122
1ES8,0.336322869955157,0.6636771300448431
1ES9,0.34913793103448276,0.6508620689655172
1ESC,0.3627450980392157,0.6372549019607843
1EU1,0.3717948717948718,0.6282051282051282
1EU8,0.34474327628361856,0.6552567237163814
1EV0,0.3793103448275862,0.6206896551724138
1EV0,0.3793103448275862,0.6206896551724138
1EV7,0.35962145110410093,0.6403785488958991
1EV7,0.35962145110410093,0.6403785488958991
1EVL,0.3541147132169576,0.6458852867830424
1EVL,0.3541147132169576,0.6458852867830424
1EVL,0.3541147132169576,0.6458852867830424
1EVL,0.3541147132169576,0.6458852867830424
1EVX,0.345679012345679,0.654320987654321
1EVX,0.345679012345679,0.654320987654321
1EVY,0.45081967213114754,0.5491803278688525
1EW0,0.36923076923076925,0.6307692307692307
1EW4,0.32075471698113206,0.6792452830188679
1EWF,0.3925438596491228,0.6074561403508771
1EWK,0.3693877551020408,0.6306122448979592
1EWK,0.3693877551020408,0.6306122448979592
1EWR,0.41602465331278893,0.5839753466872111
1EWR,0.41602465331278893,0.5839753466872111
1EX0,0.34746922024623805,0.652530779753762
1EX0,0.34746922024623805,0.652530779753762
1EX2,0.38095238095238093,0.6190476190476191
1EX2,0.38095238095238093,0.6190476190476191
1EX4,0.34309623430962344,0.6569037656903766
1EX4,0.34309623430962344,0.6569037656903766
1EX7,0.34946236559139787,0.6505376344086021
1EYE,0.4714285714285714,0.5285714285714286
1EYF,0.391304347826087,0.6086956521739131
1EYQ,0.4144144144144144,0.5855855855855856
1EYQ,0.4144144144144144,0.5855855855855856
1EZ0,0.4137254901960784,0.5862745098039216
1EZ0,0.4137254901960784,0.5862745098039216
1EZ0,0.4137254901960784,0.5862745098039216
1EZ0,0.4137254901960784,0.5862745098039216
1EZI,0.3991228070175439,0.6008771929824561
1EZI,0.3991228070175439,0.6008771929824561
1EZW,0.40114613180515757,0.5988538681948424
1F00,0.3191489361702128,0.6808510638297872
1F0I,0.3551587301587302,0.6448412698412699
1F0K,0.43131868131868134,0.5686813186813187
1F0K,0.43131868131868134,0.5686813186813187
1F0L,0.34579439252336447,0.6542056074766355
1F0L,0.34579439252336447,0.6542056074766355
1F0X,0.36252189141856395,0.637478108581436
1F0X,0.36252189141856395,0.637478108581436
1F0Y,0.39403973509933776,0.6059602649006622
1F0Y,0.39403973509933776,0.6059602649006622
1F1U,0.34055727554179566,0.6594427244582043
1F1U,0.34055727554179566,0.6594427244582043
1F20,0.3471264367816092,0.6528735632183909
1F2T,0.3691275167785235,0.6308724832214765
1F2T,0.42567567567567566,0.5743243243243243
1F32,0.3825503355704698,0.6174496644295302
1F3V,0.43575418994413406,0.5642458100558659
1F3V,0.4152046783625731,0.5847953216374269
1F46,0.4,0.6
1F46,0.4,0.6
1F4P,0.3877551020408163,0.6122448979591837
1F5N,0.3547297297297297,0.6452702702702703
1F5V,0.4,0.6
1F5V,0.4,0.6
1F62,0.43137254901960786,0.5686274509803921
1F7L,0.38016528925619836,0.6198347107438017
1F8Y,0.33121019108280253,0.6687898089171974
1F8Y,0.33121019108280253,0.6687898089171974
1F9V,0.3285302593659942,0.6714697406340058
1F9Z,0.34814814814814815,0.6518518518518519
1F9Z,0.34814814814814815,0.6518518518518519
1FAQ,0.4423076923076923,0.5576923076923077
1FB1,0.4030612244897959,0.5969387755102041
1FB1,0.4030612244897959,0.5969387755102041
1FB1,0.4030612244897959,0.5969387755102041
1FB1,0.4030612244897959,0.5969387755102041
1FB1,0.4030612244897959,0.5969387755102041
1FBL,0.3216216216216216,0.6783783783783783
1FC6,0.4072164948453608,0.5927835051546392
1FCQ,0.3342857142857143,0.6657142857142857
1FD3,0.36585365853658536,0.6341463414634146
1FD3,0.36585365853658536,0.6341463414634146
1FD3,0.36585365853658536,0.6341463414634146
1FD3,0.36585365853658536,0.6341463414634146
1FG7,0.41853932584269665,0.5814606741573034
1FHT,0.3448275862068966,0.6551724137931034
1FIT,0.38095238095238093,0.6190476190476191
1FJ2,0.41810344827586204,0.5818965517241379
1FJ2,0.41810344827586204,0.5818965517241379
1FJ7,0.3564356435643564,0.6435643564356436
1FLC,0.3287037037037037,0.6712962962962963
1FLC,0.41714285714285715,0.5828571428571429
1FLC,0.3287037037037037,0.6712962962962963
1FLC,0.41714285714285715,0.5828571428571429
1FLC,0.3287037037037037,0.6712962962962963
1FLC,0.41714285714285715,0.5828571428571429
1FM0,0.48148148148148145,0.5185185185185185
1FM0,0.3466666666666667,0.6533333333333333
1FMK,0.34513274336283184,0.6548672566371682
1FN9,0.37534246575342467,0.6246575342465753
1FN9,0.37534246575342467,0.6246575342465753
1FNN,0.3856041131105398,0.6143958868894601
1FNN,0.3856041131105398,0.6143958868894601
1FO1,0.35793357933579334,0.6420664206642066
1FO1,0.35793357933579334,0.6420664206642066
1FO8,0.37026239067055394,0.6297376093294461
1FOB,0.3502994011976048,0.6497005988023952
1FOV,0.36585365853658536,0.6341463414634146
1FP0,0.3977272727272727,0.6022727272727273
1FP2,0.4034090909090909,0.5965909090909091
1FPZ,0.35377358490566035,0.6462264150943396
1FPZ,0.35377358490566035,0.6462264150943396
1FPZ,0.35377358490566035,0.6462264150943396
1FPZ,0.35377358490566035,0.6462264150943396
1FPZ,0.35377358490566035,0.6462264150943396
1FPZ,0.35377358490566035,0.6462264150943396
1FS0,0.41304347826086957,0.5869565217391305
1FS0,0.3869565217391304,0.6130434782608696
1FSG,0.36909871244635195,0.630901287553648
1FSG,0.36909871244635195,0.630901287553648
1FSU,0.3231707317073171,0.676829268292683
1FTR,0.40878378378378377,0.5912162162162162
1FTR,0.40878378378378377,0.5912162162162162
1FTR,0.40878378378378377,0.5912162162162162
1FTR,0.40878378378378377,0.5912162162162162
1FUK,0.3575757575757576,0.6424242424242425
1FVG,0.3065326633165829,0.6934673366834171
1FVI,0.3501683501683502,0.6498316498316499
1FW8,0.40384615384615385,0.5961538461538461
1FWY,0.40483383685800606,0.595166163141994
1FWY,0.40483383685800606,0.595166163141994
1FX2,0.3659574468085106,0.6340425531914894
1FX3,0.378698224852071,0.621301775147929
1FX3,0.378698224852071,0.621301775147929
1FX3,0.378698224852071,0.621301775147929
1FX3,0.378698224852071,0.621301775147929
1FXD,0.4827586206896552,0.5172413793103449
1FXO,0.3720136518771331,0.6279863481228669
1FXO,0.3720136518771331,0.6279863481228669
1FXO,0.3720136518771331,0.6279863481228669
1FXO,0.3720136518771331,0.6279863481228669
1FXO,0.3720136518771331,0.6279863481228669
1FXO,0.3720136518771331,0.6279863481228669
1FXO,0.3720136518771331,0.6279863481228669
